id,title,revenue,budget,genres
13923,A Bright Shining Lie,0,0,"Drama, War, TV Movie"
109014,"Hook, Line and Sinker",0,0,Comedy
490001,Believer,0,0,Documentary
41779,Used People,0,0,"Comedy, Drama, Romance"
43637,Magnificent Warriors,0,0,"Action, Adventure, War"
447685,The Green Fog,0,0,Documentary
380734,Forsaken,0,0,Horror
788030,Umami,0,0,"Drama, Comedy"
411279,Pretham,0,0,"Comedy, Horror"
116327,How to Make a Monster,0,0,"Horror, Science Fiction"
56766,The Riverman,0,0,"Crime, Drama, Thriller"
59402,Shaolin Mantis,0,0,"Action, Drama, History"
31445,Beyond Tomorrow,0,0,"Drama, Fantasy, Romance"
412394,The Wishgranter,0,0,"Romance, Animation, Comedy"
221444,Septic Man,0,0,Horror
3208,I Was a Teenage Frankenstein,310000,0,"Horror, Science Fiction"
721482,Dear Tenant,0,0,Drama
32254,Time of Fear,0,0,"Crime, Drama"
55728,Plain Clothes,289323,7500000,"Comedy, Thriller, Mystery, Romance, Action"
58787,Arctic Blue,0,6000000,"Drama, Adventure, Thriller"
55236,Desperate Journey,0,0,"Action, Drama, War, Adventure"
112162,TimeScapes,0,350000,Documentary
89662,Curse of the Faceless Man,0,0,"Science Fiction, Horror"
98106,Spasms,0,0,"Horror, Science Fiction"
49439,Fear Chamber,0,0,Horror
58760,Jackboots on Whitehall,20776,6000000,"War, Animation, Comedy"
98085,Operation Kid Brother,0,0,"Action, Thriller"
54655,Jersey Girl,0,0,"Comedy, Drama, Romance"
412452,Cross Wars,0,0,Action
426797,Wait Till Helen Comes,0,0,"Thriller, TV Movie, Fantasy, Horror, Family"
140343,Shiver,0,4000000,"Horror, Thriller"
100586,My Name Is Love,0,0,"Drama, Romance"
121703,Cattle Queen of Montana,0,0,Western
28006,I See a Dark Stranger,0,0,"Drama, Thriller, War"
722815,Strasbourg 1518,0,0,Music
365651,Minutes to Midnight,0,0,"Horror, Action"
57393,Africa United,0,0,"Drama, Action, Comedy"
408544,The Blind Christ,0,0,Drama
267767,Curse of the Mayans,0,3000000,"Horror, Science Fiction"
42604,"Goodbye, Columbus",0,0,"Comedy, Drama, Romance"
37485,Guilty Bystander,0,0,"Drama, Crime"
44969,From the Earth to the Moon,0,0,"Science Fiction, Adventure, Fantasy"
81768,Chappa Kurishu,0,0,Thriller
91496,Ten Days Wonder,0,0,"Drama, Mystery"
52918,The Oath,0,0,Documentary
62329,Shootfighter II,0,0,Action
43015,Varan the Unbelievable,0,0,"Horror, Science Fiction"
79401,Gone to Earth,0,0,"Drama, Romance"
354380,Too Young To Die!,0,0,"Romance, Fantasy, Music, Horror, Comedy"
90232,Humans vs Zombies,0,0,"Comedy, Horror, Science Fiction, Thriller"
645440,Revue Starlight: The Movie,0,0,"Animation, Drama, Fantasy, Action"
38404,Bela Lugosi Meets a Brooklyn Gorilla,0,0,"Comedy, Science Fiction, Horror"
125582,Down in the Delta,5672903,0,Drama
139799,The Glass Slipper,0,0,"Fantasy, Romance, Music"
190252,Don't Move,0,0,Horror
43120,Missile to the Moon,0,65000,"Science Fiction, Horror"
31978,Defying Gravity,0,0,"Drama, Romance"
18192,Focus,0,0,Drama
132939,Arizona Raiders,0,0,Western
24468,The Garment Jungle,0,0,"Crime, Drama"
89993,The Blonde Pick-Up,0,0,Drama
81396,Jimmy the Gent,0,0,"Comedy, Crime, Drama, Romance"
112323,The Life and Times of Grizzly Adams,0,0,"Western, Adventure, Family"
309882,Patterns of Evidence: The Exodus,0,0,Documentary
365958,Bottom of the 9th,0,0,"Crime, Drama"
937220,Bank of Dave,0,0,"Comedy, Drama"
215136,Freefall,0,0,Action
399712,The Spectacular Spider-Man Attack of the Lizard,0,0,"Animation, Action, Adventure"
123392,Surrender,0,0,Comedy
82105,The Canary Murder Case,0,0,"Crime, Mystery"
94917,Summer and Smoke,0,0,"Drama, Romance"
1023901,Hasan Minhaj: The King's Jester,0,0,Comedy
101793,Kadhalil Sodhappuvadhu Yeppadi,0,0,"Comedy, Romance"
598439,Betrayed,0,5600000,"Drama, History, War"
466415,Five Fingers for Marseilles,0,1000000,"Western, Drama, Thriller"
37123,The Sheriff of Fractured Jaw,0,0,"Western, Comedy"
730057,Torn,0,0,Documentary
267457,That Burning Feeling,0,0,"Drama, Comedy"
69828,Breaking In,0,0,"Action, Adventure, Comedy, Crime"
57326,Sabretooth,0,0,"Horror, Science Fiction, Action"
26425,Just the Ticket,0,12000000,"Comedy, Romance"
46957,Intimate Confessions of a Chinese Courtesan,0,0,"Action, Drama"
30493,Images in a Convent,0,0,"Drama, Thriller"
32862,Revenge of the Zombies,0,0,"Horror, Comedy"
466421,Amanda & Jack Go Glamping,0,0,"Drama, Romance, Comedy"
200356,Descent,0,0,"Science Fiction, TV Movie, Adventure"
515411,Why Hide?,0,314701,"Comedy, Horror"
571078,Money,0,0,"Crime, Drama"
58200,Shadowzone,0,0,"Horror, Science Fiction"
55600,Whistle Stop,0,0,"Crime, Drama"
81207,Yesterday's Children,0,0,Drama
31513,Good News,0,0,"Comedy, Romance, Music"
32941,The House Across the Lake,0,0,"Drama, Thriller"
63639,A Month in the Country,0,0,"History, Drama"
52032,My Dog Tulip,246574,0,"Animation, Comedy, Drama"
89125,Alley Cat,0,0,Action
669464,Zenek,0,0,"Music, Drama"
394148,"Where Are You Going, Habibi?",0,0,"Drama, Romance"
37214,Go for Broke!,0,0,"Action, Drama, War, History"
596980,Linda Ronstadt: The Sound of My Voice,0,0,Documentary
128762,Black Dahlia,0,0,Horror
1012837,Born to Fly,80504376,0,"Drama, Action"
29069,The Velvet Vampire,0,0,Horror
88905,Monster Island,0,0,"Horror, Comedy, Adventure, TV Movie"
58968,WWE WrestleMania 2000,0,0,"Action, Drama"
27212,A Bullet for Joey,0,0,"Drama, Thriller"
291167,Crystal Skulls,0,0,"Adventure, Science Fiction, TV Movie, Horror, Fantasy, Mystery"
89191,Saving Face,0,0,"Crime, Documentary"
412361,Nitro Rush,0,0,Action
42551,Sky Riders,0,0,"Action, Adventure"
89160,Father Brown,0,0,"Comedy, Crime, Mystery"
637254,Test Pattern,0,0,Drama
370575,The Wild Soccer Bunch 6,3963295,0,"Adventure, Family, Action"
988460,Machine Gun Kelly's Life In Pink,0,0,"Documentary, Music"
365083,Harvest Lake,0,0,Horror
506517,My Grandpa is an Alien,0,0,"Adventure, Family, Science Fiction"
180853,Chashme Baddoor,5500000,37000000,"Comedy, Drama"
538390,WWE Evolution,0,0,"Action, Drama"
128185,Bangkok Revenge,0,0,"Action, Drama"
29530,Rings of Fear,0,0,"Mystery, Thriller"
79761,The Iron Mask,3270000,0,"Action, Drama, History, Adventure"
15375,"Murder, Inc.",0,0,"Action, Adventure, Crime, Drama, Mystery, Thriller"
31594,Lupin the Third: The Columbus Files,0,0,"Action, Animation, Comedy, TV Movie, Drama, Crime"
1013572,Is That Black Enough for You?!?,0,0,Documentary
25506,Slightly Scarlet,0,0,"Action, Thriller, Crime"
35057,Boys' Night Out,0,0,"Comedy, Romance"
304878,From Caligari to Hitler,0,0,"Documentary, History"
85005,Formula for a Murder,0,0,"Thriller, Horror"
500734,#SquadGoals,0,0,"Drama, Thriller"
418693,Marathon: The Patriots Day Bombing,0,0,Documentary
34944,Background to Danger,0,0,"Drama, History, Thriller, War"
85148,Terror at Tenkiller,0,0,Horror
294651,Pale Moon,0,0,"Crime, Drama"
34993,Blame,0,0,"Horror, Drama, Mystery, TV Movie"
512584,Trico Tri Happy Halloween,0,0,"Family, Horror, Comedy"
50119,Cool Dog,0,0,"Family, Comedy, Adventure"
136467,Unearthly Stranger,0,0,Science Fiction
29904,Barbarian Queen II: The Empress Strikes Back,0,0,"Action, Adventure, Fantasy"
75280,Sensational Janine,0,0,"Comedy, Romance"
64984,The Admirable Crichton,0,0,"Adventure, Comedy, Romance"
29887,Bright Eyes,0,0,"Drama, Family, Music"
284606,Prelude to Axanar,0,80000,"Science Fiction, War"
260203,The Cure,0,1754000,"Thriller, Action, Science Fiction"
64305,Dreadnaught,0,0,"Action, Comedy, Horror"
84847,Cinderella Liberty,0,0,"Drama, Romance"
325669,The Dream Children,0,764700,Drama
84992,Blood Theatre,0,0,"Horror, Comedy"
76976,Mayakkam Enna,0,0,"Drama, Family"
51856,Privilege,0,0,Drama
502104,Seven Stages to Achieve Eternal Bliss,0,0,"Comedy, Horror, Thriller"
554917,The Siren,0,0,Fantasy
84903,The Marrying Kind,0,0,"Comedy, Drama"
136116,Hell's House,0,0,Drama
84896,Girl Slaves of Morgana Le Fay,0,0,"Fantasy, Drama"
308783,Trailer for a Remake of Gore Vidal's Caligula,0,120000,"Comedy, Drama"
123223,Darse cuenta,0,0,Drama
40797,The Trail Beyond,0,0,"Action, Adventure, Western"
31043,Mike's Murder,1059966,6300000,"Drama, Mystery, Thriller"
800394,The Last Cruise,0,0,Documentary
45622,"Leslie, My Name Is Evil",0,0,"Comedy, Crime, Drama"
860854,Bromates,0,0,Comedy
85507,Coquette,0,0,Drama
46743,Out of Bounds,5099316,0,"Drama, Action, Crime, Thriller"
110624,Rescue Me,0,0,"Action, Comedy"
119764,A Song to Remember,0,0,"Music, Drama"
464876,Knights of the Damned,0,7974534,"Action, Fantasy, Horror"
85255,… tick… tick… tick…,0,0,"Drama, Action"
85246,Who Killed Teddy Bear?,0,0,"Crime, Drama, Thriller"
148666,His Trust,0,0,"History, Drama, War"
300321,RWD,0,0,"Science Fiction, Horror"
26924,The Man with Nine Lives,0,0,Science Fiction
85199,Death Screams,0,0,Horror
29333,Murder in a Blue World,0,0,"Thriller, Crime"
97735,The Spanish Main,0,0,"Adventure, Drama, Romance"
1058696,Rotting in the Sun,0,0,Comedy
85293,Harriet Craig,0,0,Drama
60504,Bone Daddy,0,0,"Thriller, Crime, Horror"
92702,The Strangeness,0,0,Horror
67857,The Mindscape of Alan Moore,0,0,Documentary
209103,The Jungle,0,0,"Thriller, Horror"
96235,Vampire Bats,0,0,"Horror, Science Fiction, TV Movie, Action, Adventure"
21024,Roadie,0,1002263,"Comedy, Music"
361850,Ed Sheeran: Jumpers for Goalposts,0,0,"Music, Documentary"
40105,Dr. Lamb,0,0,"Horror, Crime, Thriller"
96243,I Start Counting,0,0,Thriller
851972,Swallowed,0,0,"Horror, Thriller"
892150,Come and Learn with Pibby!,0,0,"Animation, Horror"
486350,Dreamland,0,0,"Horror, Fantasy, Comedy, Mystery"
280923,Death Factory,0,0,Horror
29260,Trapped,0,0,"Crime, Drama, Mystery, Thriller"
84093,The Exam,0,0,"Drama, History, Thriller"
84070,Zenne Dancer,0,0,Drama
127329,Naked Soldier,0,0,"Action, Crime, Drama"
174378,Run & Jump,0,0,Drama
56188,Fire Down Below,0,0,"Action, Adventure, Drama, Romance"
115131,"Mary, Mary, Bloody Mary",0,0,"Drama, Horror, Mystery"
84177,Big Boys Gone Bananas!*,0,0,Documentary
23608,Midnight in Saint Petersburg,0,0,"Thriller, TV Movie"
35957,Dial 1119,0,0,"Thriller, Crime"
375232,In Defense of Food,0,0,Documentary
84372,Cannibal Terror,0,0,Horror
40338,Naked Massacre,0,0,"Drama, Thriller, Horror"
469799,Amelia 2.0,0,0,"Drama, Science Fiction"
54568,To Each His Own,0,0,Drama
64945,That Was Then... This Is Now,0,0,Drama
118075,Going All the Way,86175,0,Drama
93775,The Member of the Wedding,0,0,Drama
80720,You'll Find Out,0,0,"Comedy, Horror"
50503,Pistol: The Birth of a Legend,0,0,"Drama, Family"
93708,"Cry, Onion!",39598448,0,"Western, Comedy"
120399,The King Is Dead!,0,0,"Drama, Comedy, Thriller"
333968,How to Win at Checkers (Every Time),0,0,Drama
45899,Leila,0,0,"Drama, Romance"
84415,Honor and Glory,0,0,Action
888652,'Twas the Fight Before Christmas,0,0,Documentary
57722,Kings of Pastry,0,0,Documentary
47676,"Bodies, Rest & Motion",764083,2500000,"Drama, Romance"
28784,Hell Is a City,0,0,"Crime, Thriller"
99389,Land of Oblivion,0,5000000,Drama
46068,Bud Abbott and Lou Costello in Hollywood,0,0,Comedy
658397,Apparition,0,0,Horror
738642,Sister of the Groom,0,0,"Romance, Comedy"
554318,Hoaxed,0,0,Documentary
27070,Chopper Chicks in Zombietown,0,0,"Comedy, Horror"
385137,Seondal: The Man Who Sells the River,0,0,"History, Comedy"
25423,Kung Fu Killer,0,0,"Action, Drama, Thriller, TV Movie"
43836,The Man in the Iron Mask,0,0,"Adventure, History, Romance"
52249,The Red Chapel,6196,0,"Comedy, Documentary"
4479,Les Misérables,0,0,"Drama, History, Romance, TV Movie"
37583,Herb & Dorothy,0,0,Documentary
768232,Boxing Day,0,0,"Romance, Comedy"
124093,Jism 2,7040609,2006871,Thriller
86191,The Four Skulls of Jonathan Drake,0,0,"Horror, Mystery"
14492,The Princess and the Pea,0,0,"Animation, Fantasy, Family"
77649,The Upturned Glass,0,0,"Crime, Drama"
36634,The People Against O'Hara,0,0,"Crime, Drama"
287525,Kantemir,0,0,"Thriller, Horror"
77937,Staircase,0,0,"Comedy, Drama"
359642,Descent Into Darkness: My European Nightmare,0,10000,"Horror, Comedy, Crime, Drama"
86777,China Gate,0,150000,"Action, Drama, War"
385114,Beauties of the Night,0,0,Documentary
54127,Boogeyman II,0,0,Horror
31249,"Fist of Fear, Touch of Death",0,0,"Action, Documentary, Comedy"
39479,Love Crimes,2387928,0,"Romance, Thriller"
67744,The Spell,0,0,"Horror, TV Movie"
126759,Address Unknown,0,0,Drama
883125,Chup,0,0,"Crime, Thriller"
65581,Silver River,0,0,"Drama, Romance, Western"
422114,The Resurrection of Gavin Stone,0,2000000,"Comedy, Drama"
163631,Oliver's Story,0,0,"Drama, Romance"
41415,The Shape of Things to Come,0,0,Science Fiction
16435,Speaking of Sex,0,0,"Comedy, Romance"
358908,Paths of the Soul,0,0,"Drama, Documentary"
43788,'Pimpernel' Smith,0,0,"Adventure, Drama, Thriller"
43786,Wake Island,0,0,"Action, Drama, War"
69065,Deadfall,0,0,"Drama, Action, Crime"
147903,Santa Fe,0,0,Western
593652,Pain Threshold,0,0,"Drama, Adventure, Thriller"
41279,The Three Stooges Meet Hercules,0,0,"Action, Comedy, Science Fiction"
455146,Ramen Heads,0,0,Documentary
103119,Two Flags West,0,0,"War, Western"
29389,Horror High,0,67000,"Horror, Science Fiction"
26162,The Bat Whispers,0,0,"Crime, Drama, Mystery, Thriller, Horror"
396126,Sustainable,0,0,Documentary
39303,2:13,0,3500000,"Horror, Thriller, Mystery"
46727,Speedway Junky,0,1000000,"Romance, Drama, Crime"
43810,Down Argentine Way,0,0,"Comedy, Drama, Music, Romance"
28491,Cross of the Seven Jewels,0,0,Horror
358762,Urban Hymn,0,3000000,"Crime, Drama"
246115,Love Is All You Need?,0,0,"Drama, Romance"
64129,D-Day the Sixth of June,0,0,"Drama, Romance, War"
186743,Vampire Boys 2: The New Brood,0,20000,Horror
41538,Sunny,0,0,"Drama, War, Music"
36527,Phar Lap,0,3,"Drama, Family, History"
85674,The Twilight People,0,0,Horror
31265,Catalina Caper,0,0,Comedy
113128,The Head,0,0,"Science Fiction, Horror"
811769,The First Wave,0,0,"Documentary, History"
37658,Anthony Adverse,2750000,1192000,"Drama, Romance, Adventure, History"
847143,Baby Assassins,0,0,"Action, Drama, Comedy"
114740,Hands of a Stranger,0,0,"Horror, Thriller"
44440,The Book of Revelation,0,0,"Mystery, Romance, Thriller"
227336,Tough as Iron,0,0,"Drama, Action"
73146,Deathrow Gameshow,0,200000,"Crime, Comedy"
255073,Thou Wast Mild and Lovely,0,0,"Thriller, Drama"
1608,When Saturday Comes,0,0,Drama
113105,The War of the Robots,0,0,"Action, Science Fiction"
792101,Bats,0,0,Horror
534369,Out,0,0,Documentary
38023,The Young in Heart,0,0,Comedy
22905,The Rape of Europa,0,0,"Documentary, History, War"
31251,Angels' Brigade,0,0,"Action, Comedy"
1014566,Bruiser,0,0,Drama
85837,Detroit 9000,0,0,"Drama, Action, Crime"
487088,Devious Nanny,0,0,"Thriller, TV Movie"
31126,A*P*E,0,0,"Adventure, Horror, Science Fiction"
83140,Sartana's Here... Trade Your Pistol for a Coffin,0,0,Western
41028,It's Only Money,0,0,Comedy
273511,Ghost of Goodnight Lane,0,0,"Horror, Comedy"
124818,Cosmos,0,0,"Comedy, Drama"
250651,The Case Against 8,0,0,Documentary
80054,Primrose Path,0,0,"Drama, Romance"
37571,Death Machines,0,0,Action
68247,The Wrath of God,0,0,"Adventure, Drama, Western"
68143,Dick Tracy vs. Cueball,0,0,"Action, Crime, Mystery"
44276,The Wizard of Speed and Time,0,0,"Comedy, Music, Science Fiction"
31901,For Pete's Sake,0,0,Comedy
990009,Groundswell,0,0,"TV Movie, Romance, Comedy"
590304,June Again,0,0,"Drama, Comedy"
94042,Showgirls 2: Penny's from Heaven,0,30000,"Comedy, Drama, Romance, Thriller"
16560,Tap,9114702,0,"Drama, Music"
877692,"You, Me and the Christmas Trees",0,0,"TV Movie, Comedy, Romance"
367807,Deserted,0,0,"Drama, Thriller"
80032,I Love Melvin,0,0,"Music, Comedy, Romance"
53530,His Royal Slyness,0,0,Comedy
119586,Vampire Hookers,0,0,"Comedy, Horror"
43189,Million Dollar Mermaid,0,0,"Drama, Music"
28033,Stuart Saves His Family,0,0,"Comedy, Drama"
52840,Chamber of Horrors,0,0,Horror
874144,The Christmas Contest,0,0,"TV Movie, Romance, Drama, Comedy"
190967,3 Geezers!,0,0,Comedy
450545,Secret Santa,0,0,"Horror, Thriller, Mystery"
160660,Confidential Agent,0,0,Drama
27978,The Woman on Pier 13,0,0,"Drama, Thriller"
3030,End of the World,0,0,"Fantasy, Thriller, Science Fiction, Horror"
43872,Born to Dance,0,0,"Comedy, Music, Romance"
125109,Dragonworld,0,0,"Adventure, Fantasy"
52867,Lord Love a Duck,0,0,"Comedy, Drama"
69869,The Dead Come Home,0,0,Horror
43901,Anne of Green Gables,0,0,"Comedy, Drama, Family"
27825,Bad Girls from Mars,0,52000,"Comedy, Horror"
92562,Metamorphosis : The Alien Factor,0,0,"Horror, Science Fiction"
384262,Diving Into the Unknown,0,0,Documentary
31042,Target Earth,0,100000,Science Fiction
31523,Pardon My Sarong,0,0,Comedy
347070,The Stylist,0,0,"Drama, Horror"
294222,Mantervention,0,0,"Romance, Comedy"
119552,Gas Pump Girls,0,0,Comedy
31120,Fat Slags,0,0,Comedy
112687,Doomwatch,0,0,"Horror, Science Fiction"
216043,The Iceman Confesses: Secrets of a Mafia Hitman,0,0,"Documentary, Crime, Thriller, Horror"
21486,A Four Letter Word,72348,125000,"Comedy, Romance"
43797,Sun Valley Serenade,0,0,"Comedy, Music, Romance"
93103,The Last Gladiators,0,0,Documentary
37468,The Big Lift,0,0,"War, Action, Adventure, Drama"
31395,"Car 54, Where Are You?",1238080,10700000,"Action, Comedy"
69075,Snakeman,0,1000000,"Horror, Adventure, TV Movie"
80639,They Won't Forget,0,0,"Drama, Mystery"
299145,Dawn Patrol,0,0,Drama
386465,Newcomer,0,0,"Crime, Drama, Thriller"
1789,The Gazebo,0,0,"Comedy, Crime"
292824,Secrets of a French Maid,0,0,Comedy
69472,A Distant Trumpet,0,0,Western
473545,Resurface,0,0,Documentary
69977,Torpedo Run,0,0,"War, Drama"
112842,Dick Tracy,0,0,"Mystery, Action, Crime"
38141,World Gone Wild,0,0,"Action, Science Fiction"
30935,She Freak,0,0,Horror
43819,Strike Up the Band,0,0,"Comedy, Music, Romance"
37615,Cover Up,0,0,Mystery
43334,Dragnet,0,500000,"Crime, Drama, Mystery, Thriller"
26838,High Wall,0,0,"Crime, Drama"
573808,Man of Men,0,0,Drama
43825,Allegheny Uprising,0,0,"Western, Action, Adventure, History"
133132,Fig Leaves,0,0,Comedy
125507,Short Term 12,0,3,Drama
366978,Arthur's Perfect Christmas,0,0,"Animation, Family, Comedy, TV Movie"
736203,Ane Is Missing,0,0,Drama
129631,Two Sisters,0,0,"Drama, Animation"
2139,Cleopatra Jones and the Casino of Gold,0,0,"Action, Adventure, Drama"
126825,Vibroboy,0,0,"Fantasy, Comedy, Horror"
74379,Kidnap Syndicate,0,0,"Crime, Action"
36631,Never Let Go,0,0,"Thriller, Crime"
378356,Monkey Up,0,0,"Comedy, Family"
143516,Winterhawk,0,0,"Western, Adventure"
27329,The Legend of Suriyothai,0,0,"History, War, Drama, Action"
41073,The Wicked Lady,0,0,"Adventure, Drama"
29691,The Last Sect,0,0,"Horror, Thriller"
1058638,Birth/Rebirth,0,0,"Drama, Horror, Thriller"
34599,Heart Like a Wheel,0,0,Drama
85689,The Son of the Sheik,0,0,"Action, Adventure, Drama, Romance"
52480,Texas Across the River,0,0,"Comedy, Western"
426670,Dolly Parton's Christmas of Many Colors: Circle of Love,0,0,"Drama, Family, TV Movie"
85648,Showdown,0,0,Western
53858,The Ex-Mrs. Bradford,0,0,"Comedy, Mystery"
34582,Junk Mail,0,0,"Comedy, Thriller"
53117,Don't Tell Anyone,0,0,"Comedy, Drama"
33728,"Captain Newman, M.D.",0,0,"Comedy, Drama, War"
28481,Journey to the Centre of the Earth,0,0,"Family, Science Fiction, Adventure"
341741,Don't Speak,0,0,"Thriller, Horror, Mystery"
98486,"Sister, Sister",743445,4000000,"Romance, Thriller, Drama, Mystery"
524377,Spitfire,0,1050000,"Documentary, History, War"
96715,Ruby Bridges,0,0,"Drama, Family, History"
86240,All Fall Down,0,0,Drama
86235,Bad Girl Island,0,0,"Mystery, Science Fiction"
28495,Vice Academy,0,0,"Action, Comedy"
2131,Hostile Waters,0,0,"TV Movie, Drama, Thriller, War"
39404,The Robber Hotzenplotz,0,0,"Comedy, Family"
95565,The Muthers,0,0,"Drama, Action"
192690,Act Naturally,0,0,"Comedy, Drama"
478741,Charismata,0,0,Horror
34004,Children of the Living Dead,0,500000,Horror
28912,"The Wild, Wild Planet",0,0,Science Fiction
86343,The Ghost in the Invisible Bikini,0,0,"Comedy, Horror"
76656,Bugs,0,0,"Horror, Science Fiction"
35652,That's It,0,4000,"Comedy, Romance"
83857,Windows,0,0,"Horror, Drama, Thriller"
297865,La Santa Muerte,0,0,"Drama, Thriller"
110109,Breach of Faith: A Family of Cops II,0,0,"Action, Drama, Crime, TV Movie"
29846,The Accused,0,0,"Drama, Romance, Thriller"
276699,Reckless,0,0,Thriller
25549,Split Second,0,0,"Drama, Thriller, Crime"
96349,Working Girls,0,0,Drama
35611,Assignment: Outer Space,0,0,"Science Fiction, Adventure"
110143,Craving Desire,0,0,"Drama, Thriller"
83820,Screams of a Winter Night,0,0,"Mystery, Horror"
99377,The Big Mouth,0,0,"Comedy, Crime, Action"
715370,Burial,0,0,"Thriller, War"
76229,Phone Call from a Stranger,0,0,Drama
109991,Quiet Flows the Don,0,0,"Drama, History"
84109,Private's Progress,0,0,"Comedy, War"
276122,A Brony Tale,0,0,Documentary
303665,Journey to Le Mans,0,0,Documentary
76499,Barbary Coast,0,0,"Romance, Western, Drama"
5484,Four Times That Night,0,0,"Comedy, Romance"
28712,The Last Gangster,0,0,"Crime, Drama, Thriller"
35917,Crime in the Streets,0,0,"Action, Crime, Drama, Thriller"
35920,Convicted,0,0,"Action, Crime"
85188,The Demon,0,0,"Thriller, Horror, Mystery"
459957,The Marker,0,0,"Crime, Thriller"
28806,Mansion of the Living Dead,0,0,Horror
85163,Destroyer,0,0,"Horror, Thriller"
427648,Till We Meet Again,0,0,"Drama, Adventure"
418704,The Night Before Halloween,0,0,"Thriller, Horror, TV Movie"
75130,Catlow,0,0,"Western, Comedy"
29906,Night of the Werewolf,0,0,Horror
77156,The House of the Dead,0,0,"Horror, Action, Thriller"
74837,In the Year 2889,0,0,"Horror, Science Fiction, TV Movie"
40730,On Borrowed Time,0,0,"Comedy, Drama, Fantasy"
74948,Steppenwolf,0,0,Drama
28590,King Dinosaur,0,0,"Science Fiction, Horror, Adventure"
40685,In Old California,0,0,"Action, Romance, Western"
435268,Open Marriage,0,0,"Thriller, TV Movie"
75654,17 Miracles,0,0,"History, Drama, Adventure"
610321,The Policeman's Lineage,0,0,Crime
23281,One Body Too Many,0,0,"Comedy, Mystery, Thriller"
23255,"Mr. Wong, Detective",0,0,"Crime, Thriller, Mystery"
110336,Blood of Dracula,2000000,82000,Horror
361131,Hate Story 3,8900000,2900000,"Thriller, Drama"
529218,Coward Love,0,0,"Drama, Romance"
940417,Sadako DX,2352175,0,"Horror, Mystery"
81867,Breakaway,198033,0,Comedy
71202,Snake Eater III: His Law,0,0,Action
26481,Kiltro,0,0,"Action, Adventure"
53490,Merbabies,0,57033,Animation
701675,Fast and Fierce: Death Race,0,0,Action
38832,The Elm Chanted Forest,0,0,"Animation, Fantasy"
38555,Finding Graceland,0,0,Drama
108564,Saint Joan,0,0,"History, Drama"
89405,The Millennium Bug,0,0,"Thriller, Horror, Science Fiction"
51122,Make-Out with Violence,0,150000,"Comedy, Fantasy, Horror, Romance"
669375,Don't Read This on a Plane,0,0,"Comedy, Drama"
26427,Hoffman,0,0,Drama
434593,Devil's Domain,0,500000,Horror
30302,Death in Love,0,3000000,"Drama, Romance, War"
458987,Becks,0,0,"Drama, Music, Romance"
38717,Madison,517262,13500000,"Adventure, Action, Drama"
213574,Invasion Roswell,0,0,"Science Fiction, Action"
292108,The Hunted,0,0,Thriller
79372,Tortilla Flat,0,0,"Comedy, Drama, Romance"
38470,Dangerous Money,0,0,"Crime, Mystery"
591459,Pet Graveyard,0,0,Horror
230015,Underdogs,0,0,"Drama, Family"
133605,Two Weddings and a Funeral,0,0,"Comedy, Romance"
28105,Word Wars,0,0,Documentary
26673,Frat Party,0,0,"Comedy, Romance"
21753,Everything You Want,0,0,"Comedy, Drama, Romance, TV Movie"
81523,A Useful Life,0,350000,Drama
24512,The Lemon Drop Kid,0,0,"Comedy, Music, Romance"
53522,Movie Crazy,0,0,"Comedy, Family, Romance"
100819,Visions of Ecstasy,0,0,"Horror, Thriller"
103424,Witchtrap,0,420000,"Action, Horror, Thriller"
43106,The Battle of the Sexes,0,0,Comedy
31998,Without Love,0,0,"Romance, Comedy"
682825,Abominable,0,0,Horror
582871,The Twentieth Century,0,0,Comedy
79257,Mother Lode,0,0,"Action, Adventure, Thriller"
4704,At Long Last Love,1500000,6000000,"Comedy, Music, Romance"
54373,NetForce,0,0,"Action, Science Fiction, Thriller, TV Movie"
42734,Dear Brigitte,0,0,"Comedy, Family"
26550,Little Lips,0,0,Drama
451985,The Desert Bride,0,0,Drama
94752,The Doll Squad,0,0,"Action, Thriller"
101651,The Third Secret,0,0,"Thriller, Crime, Drama"
104528,Dogs,0,0,Horror
42863,Blur: No Distance Left to Run,0,0,"Documentary, Music"
100661,Terror Is a Man,0,0,Horror
37345,Princess Caraboo,3021629,0,"Comedy, Drama, History, Mystery"
98079,Untamed Youth,0,0,"Crime, Drama, Music"
382651,Helix,0,0,"Action, Mystery, Science Fiction"
52365,Dream Wife,0,0,"Comedy, Romance"
33478,Buck Privates Come Home,2365000,1167500,"Comedy, Romance, Action"
39163,National Lampoon's TV: The Movie,0,2500000,Comedy
53781,Rainbow Valley,0,0,Western
549675,God: City,0,0,"Fantasy, Comedy"
22396,"China 9, Liberty 37",0,0,"Action, Western"
87442,Sonic Christmas Blast,0,0,"Animation, Adventure, Comedy, Family"
72602,Up the River,0,0,"Comedy, Crime"
87417,Slither,0,0,"Comedy, Crime, Thriller"
126265,Not Wanted,0,0,Drama
87335,The Weekend Murders,0,0,"Mystery, Thriller, Crime"
72670,WWE Royal Rumble 2011,0,0,Action
54227,Lt. Robin Crusoe U.S.N.,0,0,"Adventure, Comedy, Family"
78051,Night Train to Venice,0,0,"Thriller, Mystery, Fantasy"
109161,The Squeeze,2228951,0,"Action, Comedy, Crime, Romance, Thriller"
22619,Snuff-Movie,0,0,"Horror, Thriller"
462445,Cardboard Gangsters,0,0,"Drama, Crime"
